dialect,sentence_id,token_index,word,morphological_segment,pos_tag
Maghrebi,5A_451,8,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,5B_452,1,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,5B_453,2,الكوتسيزو,ال+كوتسيزو,DET+NOUN
Maghrebi,5B_454,3,ديال,ديال,PREP
Maghrebi,5B_455,4,حجي,حجي,NOUN
Maghrebi,5B_456,5,ضد,ضد,NOUN
Maghrebi,5B_457,6,مصر,مصر,NOUN
Maghrebi,5B_458,7,#صافي_سدينا,#صافي_سدينا,HASH
Maghrebi,2B_459,1,#كلاسيكيات_اﻻبتدائي,#كلاسيكيات_اﻻبتدائي,HASH
Maghrebi,2B_460,2,اللصاق,ال+لصاق,DET+NOUN
Maghrebi,2B_461,3,ديال,ديال,PREP
Maghrebi,2B_462,4,درهم,درهم,NOUN
Maghrebi,2B_463,5,للي,ل+لي,PREP+PART
Maghrebi,2B_464,6,فالقرعة,ف+ال+قرع+ة,PREP+DET+NOUN+NSUFF
Maghrebi,2B_465,7,و,و,CONJ
Maghrebi,2B_466,8,ما,ما,PART
Maghrebi,2B_467,9,كايلصق,كا+يلصق,PROG_PART+V
Maghrebi,2B_468,10,تا,تا,ADV
Maghrebi,2B_469,11,وزة,وز+ة,NOUN+NSUFF
Maghrebi,1B_470,1,الله,الله,NOUN
Maghrebi,1B_471,2,يخزيني,يخزي+ني,V+PRON
Maghrebi,1B_472,3,كيف,كيف,PART
Maghrebi,1B_473,4,كاينة,كاين+ة,ADJ+NSUFF
Maghrebi,1B_474,5,اكتب,اكتب,V
Maghrebi,1B_475,6,تويتات,تويت+ات,NOUN+NSUFF
Maghrebi,1B_476,7,:/,:/,EMOT
Maghrebi,2B_477,1,#hananeelkhader,#hananeelkhader,HASH
Maghrebi,2B_478,2,الله,الله,NOUN
Maghrebi,2B_479,3,ينعل,ينعل,V
Maghrebi,2B_480,4,لي,لي,PART
Maghrebi,2B_481,5,مايحشم,ما+يحشم,PART+V
Maghrebi,2B_482,6,بغاوها,بغاو+ها,V+PRON
Maghrebi,2B_483,7,تنزل,تنزل,V
Maghrebi,2B_484,8,دموع,دموع,NOUN
Maghrebi,2B_485,9,غير,غير,NOUN
Maghrebi,2B_486,10,باش,باش,PART
Maghrebi,2B_487,11,تجي,تجي,V
Maghrebi,2B_488,12,على,على,PREP
Maghrebi,2B_489,13,خاطرهم,خاطر+هم,NOUN+PRON
Maghrebi,2B_490,14,حنان,حنان,NOUN
Maghrebi,2B_491,15,بلا,بلا,PART
Maghrebi,2B_492,16,ما,ما,PART
Maghrebi,2B_493,17,تمتل,تمتل,V
Maghrebi,2B_494,18,المنافقين,ال+منافق+ين,DET+NOUN+NSUFF
Maghrebi,2B_495,19,باين,باين,ADJ
Maghrebi,2B_496,20,فيها,في+ها,PREP+PRON
Maghrebi,2B_497,21,مصدومة,مصدوم+ة,NOUN+NSUFF
Maghrebi,2B_498,22,…,…,PUNC
Maghrebi,4B_499,1,اللي,اللي,PART
Maghrebi,4B_500,2,الآن,ال+آن,DET+NOUN
Maghrebi,4B_501,3,مع,مع,CONJ
Maghrebi,4B_502,4,كنزة,كنز+ة,NOUN+NSUFF
Maghrebi,4B_503,5,هذا,هذا,PRON
Maghrebi,4B_504,6,هو,هو,PRON
Maghrebi,4B_505,7,الجمهور,ال+جمهور,DET+NOUN
Maghrebi,4B_506,8,الحقيقي,ال+حقيقي,DET+ADJ
Maghrebi,4B_507,9,الي,الي,PART
Maghrebi,4B_508,10,تمناتو,تمنات+و,V+PRON
Maghrebi,4B_509,11,لكن,لكن,PART
Maghrebi,4B_510,12,باش,باش,PART
Maghrebi,4B_511,13,تبدأ,تبدأ,V
Maghrebi,4B_512,14,ستاراك,ستاراك,NOUN
Maghrebi,4B_513,15,جديدة,جديد+ة,ADJ+NSUFF
Maghrebi,4B_514,16,و,و,CONJ
Maghrebi,4B_515,17,ما,ما,PART
Maghrebi,4B_516,18,تنسوها,تنس+و+ها,V+PRON+PRON
Maghrebi,4B_517,19,😢,😢,EMOT
Maghrebi,4B_518,20,في,في,PREP
Maghrebi,4B_519,21,كل,كل,NOUN
Maghrebi,4B_520,22,جروبات,جروب+ات,NOUN+NSUFF
Maghrebi,4B_521,23,اسم,اسم,NOUN
Maghrebi,4B_522,24,كنزة,كنز+ة,NOUN+NSUFF
Maghrebi,4B_523,25,و,و,CONJ
Maghrebi,4B_524,26,مينا,مينا,NOUN
Maghrebi,4B_525,27,…,…,PUNC
Maghrebi,5A_526,1,اللي,اللي,PART
Maghrebi,5A_527,2,مضحكني,مضحك+ني,NOUN+PRON
Maghrebi,5A_528,3,هاد,هاد,PRON
Maghrebi,5A_529,4,الموسم,ال+موسم,DET+NOUN
Maghrebi,5A_530,5,😂,😂,EMOT
Maghrebi,5A_531,6,الجزائريين,ال+جزائري+ين,DET+NOUN+NSUFF
Maghrebi,5A_532,7,لن,لن,PART
Maghrebi,5A_533,8,تبسبس,تبسبس,V
Maghrebi,5A_534,9,😂,😂,EMOT
Maghrebi,5A_535,10,المغاربة,ال+مغارب+ة,DET+NOUN+NSUFF
Maghrebi,5A_536,11,لن,لن,PART
Maghrebi,5A_537,12,نترفرف,نترفرف,V
Maghrebi,5A_538,13,😂,😂,EMOT
Maghrebi,5A_539,14,الخليجيين,ال+خليجي+ين,DET+NOUN+NSUFF
Maghrebi,5A_540,15,لن,لن,PART
Maghrebi,5A_541,16,نتجعجع,نتجعجع,V
Maghrebi,5A_542,17,😂,😂,EMOT
Maghrebi,5A_543,18,الي,الي,PART
Maghrebi,5A_544,19,متهنيين,متهني+ين,NOUN+NSUFF
Maghrebi,5A_545,20,فانز,فانز,NOUN
Maghrebi,5A_546,21,نسيم,نسيم,NOUN
Maghrebi,5A_547,22,وبس,و+بس,CONJ+ADV
Maghrebi,5A_548,23,😂,😂,EMOT
Maghrebi,5A_549,24,😂,😂,EMOT
Maghrebi,5A_550,25,#StaracAr,#StaracAr,HASH
Maghrebi,5A_551,26,…,…,PUNC
Maghrebi,5B_552,1,اللي,اللي,PART
Maghrebi,5B_553,2,يحبها,يحب+ها,V+PRON
Maghrebi,5B_554,3,ما,ما,PART
Maghrebi,5B_555,4,يديرلهاش,يدير+ل+ها+ش,V+PREP+PRON+NEG_PART
Maghrebi,5B_556,5,المشاكل,ال+مشاكل,DET+NOUN
Maghrebi,5B_557,6,لا,لا,PART
Maghrebi,5B_558,7,مع,مع,CONJ
Maghrebi,5B_559,8,طالب,طالب,NOUN
Maghrebi,5B_560,9,لا,لا,PART
Maghrebi,5B_561,10,مع,مع,CONJ
Maghrebi,5B_562,11,معجب,معجب,NOUN
Maghrebi,5B_563,12,و,و,CONJ
Maghrebi,5B_564,13,هي,هي,PRON
Maghrebi,5B_565,14,كي,كي,PART
Maghrebi,5B_566,15,تروح,تروح,V
Maghrebi,5B_567,16,و,و,CONJ
Maghrebi,5B_568,17,تشوف,تشوف,V
Maghrebi,5B_569,18,كلش,كلش,NOUN
Maghrebi,5B_570,19,تعرف,تعرف,V
Maghrebi,5B_571,20,كيفاه,كيفاه,PART
Maghrebi,5B_572,21,تتصرف,تتصرف,V
Maghrebi,5B_573,22,#SuhailaGlobalStar,#SuhailaGlobalStar,HASH
Maghrebi,2B_574,1,المسرحية,ال+مسرحي+ة,DET+NOUN+NSUFF
Maghrebi,2B_575,2,تقنتوها,تقن+تو+ها,V+PRON+PRON
Maghrebi,2B_576,3,برافو,برافو,NOUN
Maghrebi,2B_577,4,عليكم,علي+كم,PREP+PRON
Maghrebi,2B_578,5,،,،,PUNC
Maghrebi,2B_579,6,و,و,CONJ
Maghrebi,2B_580,7,سيرو,سير+و,V+PRON
Maghrebi,2B_581,8,شوفو,شوف+و,V+PRON
Maghrebi,2B_582,9,دابا,دابا,ADV
Maghrebi,2B_583,10,كيفاش,كيفاش,PART
Maghrebi,2B_584,11,توقفو,توقف+و,V+PRON
Maghrebi,2B_585,12,الشغب,ال+شغب,DET+NOUN
Maghrebi,2B_586,13,اللي,اللي,PART
Maghrebi,2B_587,14,كاين,كاين,ADJ
Maghrebi,2B_588,15,دابا,دابا,ADV
Maghrebi,2B_589,16,حدا,حدا,ADV
Maghrebi,2B_590,17,التيران,ال+تيران,DET+NOUN
Maghrebi,2B_591,18,.,.,PUNC
Maghrebi,1A_592,1,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,1A_593,2,المسكة,ال+مسك+ة,DET+NOUN+NSUFF
Maghrebi,1A_594,3,اللي,اللي,PART
Maghrebi,1A_595,4,تاتلقا,تا+تلقا,FUT_PART+V
Maghrebi,1A_596,5,فيها,في+ها,PREP+PRON
Maghrebi,1A_597,6,les,les,FOREIGN
Maghrebi,1A_598,7,auto,auto,FOREIGN
Maghrebi,1A_599,8,-,-,PUNC
Maghrebi,1A_600,9,collant,collant,FOREIGN
Maghrebi,1A_601,10,تاع,تاع,PREP
Maghrebi,1A_602,11,الدراغون,ال+دراغون,DET+NOUN
Maghrebi,1A_603,12,بول,بول,NOUN
Maghrebi,1A_604,1,المغاربة,ال+مغارب+ة,DET+NOUN+NSUFF
Maghrebi,1A_605,2,من,من,PREP
Maghrebi,1A_606,3,فضلكم,فضل+كم,NOUN+PRON
Maghrebi,1A_607,4,لوكان,لو+كان,CONJ+V
Maghrebi,1A_608,5,ايهاب,ايهاب,NOUN
Maghrebi,1A_609,6,دار,دار,NOUN
Maghrebi,1A_610,7,الحنان,ال+حنان,DET+NOUN
Maghrebi,1A_611,8,نفس,نفس,NOUN
Maghrebi,1A_612,9,الجيست,ال+جيست,DET+NOUN
Maghrebi,1A_613,10,واش,واش,PART
Maghrebi,1A_614,11,يكون,يكون,V
Maghrebi,1A_615,12,رد,رد,NOUN
Maghrebi,1A_616,13,فعلكم,فعل+كم,NOUN+PRON
Maghrebi,1A_617,14,مانهدرش,ما+نهدر+ش,PART+V+NEG_PART
Maghrebi,1A_618,15,على,على,PREP
Maghrebi,1A_619,16,لوخرين,ل+وخر+ين,DET+NOUN+NSUFF
Maghrebi,1A_620,17,بصح,ب+صح,PREP+NOUN
Maghrebi,1A_621,18,انتوما,انتوما,PRON
Maghrebi,1A_622,19,عندكم,عند+كم,NOUN+PRON
Maghrebi,1A_623,20,النيف,ال+نيف,DET+NOUN
Maghrebi,1A_624,21,كيفنا,كيف+نا,NOUN+PRON
Maghrebi,1A_625,22,#StaracA,#StaracA,HASH
Maghrebi,1A_626,23,…,…,PUNC
Maghrebi,5A_627,1,المهم,ال+مهم,DET+NOUN
Maghrebi,5A_628,2,اني,ان+ي,PART+PRON
Maghrebi,5A_629,3,الحين,ال+حين,DET+ADV
Maghrebi,5A_630,4,بخير,ب+خير,PREP+NOUN
Maghrebi,5A_631,5,و,و,CONJ
Maghrebi,5A_632,6,عيني,عين+ي,NOUN+PRON
Maghrebi,5A_633,7,يعني,يعني,V
Maghrebi,5A_634,8,هاه,هاه,PART
Maghrebi,5A_635,9,شوي,شوي,NOUN
Maghrebi,5A_636,10,بس,بس,ADV
Maghrebi,5A_637,11,مااشوف,ما+اشوف,PART+V
Maghrebi,5A_638,12,فيها,في+ها,PREP+PRON
Maghrebi,5A_639,13,زين,زين,NOUN
Maghrebi,5A_640,14,هيهيهي,هيهيهي,EMOT
Maghrebi,4B_641,1,الناس,ال+ناس,DET+NOUN
Maghrebi,4B_642,2,لي,لي,PART
Maghrebi,4B_643,3,جايين,جاي+ين,ADJ+NSUFF
Maghrebi,4B_644,4,للمطار,ل+ال+مطار,PREP+DET+NOUN
Maghrebi,4B_645,5,عافاكم,عافا+كم,V+PRON
Maghrebi,4B_646,6,متنساوش,م+تنسا+و+ش,PART+V+PRON+NEG_PART
Maghrebi,4B_647,7,راية,راي+ة,NOUN+NSUFF
Maghrebi,4B_648,8,الجزاير,ال+جزاير,DET+NOUN
Maghrebi,4B_649,9,كيما,كيما,ADV
Maghrebi,4B_650,10,هما,هما,PRON
Maghrebi,4B_651,11,خداو,خد+او,V+PRON
Maghrebi,4B_652,12,علمنا,علم+نا,NOUN+PRON
Maghrebi,4B_653,13,للمطار,ل+ال+مطار,PREP+DET+NOUN
Maghrebi,4B_654,14,حتا,حتا,ADV
Maghrebi,4B_655,15,حنا,حنا,PRON
Maghrebi,4B_656,16,لازم,لازم,NOUN
Maghrebi,4B_657,17,يكون,يكون,V
Maghrebi,4B_658,18,حاضر,حاضر,NOUN
Maghrebi,4B_659,19,#IhabAmir,#IhabAmir,HASH
Maghrebi,4A_660,1,@rajouana,@rajouana,MENTION
Maghrebi,4A_661,2,الهدرة,ال+هدر+ة,DET+NOUN+NSUFF
Maghrebi,4A_662,3,زوينة,زوين+ة,ADJ+NSUFF
Maghrebi,4A_663,4,بزاف,بزاف,ADV
Maghrebi,4A_664,5,نهار,نهار,NOUN
Maghrebi,4A_665,6,كبير,كبير,ADJ
Maghrebi,4A_666,7,هذا,هذا,PRON
Maghrebi,4A_667,8,;),;),EMOT
Maghrebi,4B_668,1,#كلاسيكيات_الابتدائي,#كلاسيكيات_الابتدائي,HASH
Maghrebi,4B_669,2,الواليدة,ال+واليد+ة,DET+NOUN+NSUFF
Maghrebi,4B_670,3,،,،,PUNC
Maghrebi,4B_671,4,عطيني,عطي+ني,V+PRON
Maghrebi,4B_672,5,10,10,NUM
Maghrebi,4B_673,6,دراهم,دراهم,NOUN
Maghrebi,4B_674,7,باش,باش,PART
Maghrebi,4B_675,8,ناخذ,ناخذ,V
Maghrebi,4B_676,9,التصويرة,ال+تصوير+ة,DET+NOUN+NSUFF
Maghrebi,4B_677,10,ديال,ديال,PREP
Maghrebi,4B_678,11,المدرسة,ال+مدرس+ة,DET+NOUN+NSUFF
Maghrebi,4B_679,12,!,!,PUNC
Maghrebi,4B_680,13,!,!,PUNC
Maghrebi,5A_681,1,الوقت,ال+وقت,DET+NOUN
Maghrebi,5A_682,2,هاد,هاد,PRON
Maghrebi,5A_683,3,لا,لا,PART
Maghrebi,5A_684,4,بتقدر,ب+تقدر,PROG_PART+V
Maghrebi,5A_685,5,تدرس,تدرس,V
Maghrebi,5A_686,6,فيه,في+ه,PREP+NSUFF
Maghrebi,5A_687,7,ولا,و+لا,CONJ+PART
Maghrebi,5A_688,8,تنام,تنام,V
Maghrebi,5A_689,9,ولا,و+لا,CONJ+PART
Maghrebi,5A_690,10,تعمل,تعمل,V
Maghrebi,5A_691,11,اشي,اشي,PART
Maghrebi,5A_692,12,😑,😑,EMOT
Maghrebi,5A_693,13,.,.,PUNC
Maghrebi,5A_694,14,...,...,PUNC
Maghrebi,5A_695,1,الى,الى,PREP
Maghrebi,5A_696,2,كل,كل,NOUN
Maghrebi,5A_697,3,فانز,فانز,NOUN
Maghrebi,5A_698,4,حنان,حنان,NOUN
Maghrebi,5A_699,5,الحقيقي,ال+حقيقي,DET+NOUN
Maghrebi,5A_700,6,ويلي,ويلي,PART
Maghrebi,5A_701,7,باغي,باغي,V
Maghrebi,5A_702,8,يدعمها,يدعم+ها,V+PRON
Maghrebi,5A_703,9,حتى,حتى,PART
Maghrebi,5A_704,10,لخر,ل+خر,DET+NOUN
Maghrebi,5A_705,11,كاين,كاين,ADJ
Maghrebi,5A_706,12,جروب,جروب,NOUN
Maghrebi,5A_707,13,ليها,لي+ها,PREP+PRON
Maghrebi,5A_708,14,لي,لي,PART
Maghrebi,5A_709,15,بغا,بغا,V
Maghrebi,5A_710,16,ينضم,ينضم,V
Maghrebi,5A_711,17,مرحبا,مرحبا,NOUN
Maghrebi,5A_712,18,#HananeElkhader,#HananeElkhader,HASH
Maghrebi,3B_713,1,الي,الي,PART
Maghrebi,3B_714,2,توحش,توحش,V
Maghrebi,3B_715,3,يسمع,يسمع,V
Maghrebi,3B_716,4,اهاب,اهاب,NOUN
Maghrebi,3B_717,5,ليوم,ل+يوم,DET+NOUN
Maghrebi,3B_718,6,غادي,غادي,PART
Maghrebi,3B_719,7,يكون,يكون,V
Maghrebi,3B_720,8,على,على,PREP
Maghrebi,3B_721,9,راديو,راديو,NOUN
Maghrebi,3B_722,10,شدى,شدى,NOUN
Maghrebi,3B_723,11,fm,fm,FOREIGN
Maghrebi,3B_724,12,الساعة,ال+ساع+ة,DET+NOUN+NSUFF
Maghrebi,3B_725,13,0.625,0.625,NUM
Maghrebi,3B_726,14,بتوقيت,ب+توقيت,PREP+NOUN
Maghrebi,3B_727,15,المغرب,ال+مغرب,DET+NOUN
Maghrebi,3B_728,16,#اهاب_امير_على_شذى_اف_ام,#اهاب_امير_على_شذى_اف_ام,HASH
Maghrebi,3B_729,17,#IhabAmir,#IhabAmir,HASH
Maghrebi,3B_730,18,#AliAlfai,#AliAlfai,HASH
Maghrebi,3B_731,19,…,…,PUNC
Maghrebi,1B_732,1,#HananeElkhader,#HananeElkhader,HASH
Maghrebi,1B_733,2,#StaracArabia,#StaracArabia,HASH
Maghrebi,1B_734,3,الي,الي,PART
Maghrebi,1B_735,4,فانز,فانز,NOUN
Maghrebi,1B_736,5,حنان,حنان,NOUN
Maghrebi,1B_737,6,حر,حر,ADJ
Maghrebi,1B_738,7,ما,ما,PART
Maghrebi,1B_739,8,غادي,غادي,PART
Maghrebi,1B_740,9,اصوت,اصوت,V
Maghrebi,1B_741,10,لحتي,ل+حتي,PREP+NOUN
Maghrebi,1B_742,11,حد,حد,NOUN
Maghrebi,1B_743,12,غادي,غادي,PART
Maghrebi,1B_744,13,نجمعو,نجمع+و,V+PRON
Maghrebi,1B_745,14,فلوسنا,فلوس+نا,NOUN+PRON
Maghrebi,1B_746,15,لبنتنا,ل+بنت+نا,PREP+NOUN+PRON
Maghrebi,1B_747,16,ولا,و+لا,CONJ+PART
Maghrebi,1B_748,17,ولد,ولد,NOUN
Maghrebi,1B_749,18,المغرب,ال+مغرب,DET+NOUN
Maghrebi,1B_750,19,العربي,ال+عربي,DET+ADJ
Maghrebi,1B_751,20,نسيم,نسيم,NOUN
Maghrebi,1B_752,21,…,…,PUNC
Maghrebi,4A_753,1,الي,الي,PART
Maghrebi,4A_754,2,يحب,يحب,V
Maghrebi,4A_755,3,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,4A_756,4,ماش,ماش,PART
Maghrebi,4A_757,5,لازم,لازم,NOUN
Maghrebi,4A_758,6,يكره,يكره,V
Maghrebi,4A_759,7,انيس,انيس,NOUN
Maghrebi,4A_760,8,هو,هو,PRON
Maghrebi,4A_761,9,كبير,كبير,ADJ
Maghrebi,4A_762,10,و,و,CONJ
Maghrebi,4A_763,11,حر,حر,ADJ
Maghrebi,4A_764,12,فتصرفاته,ف+تصرف+ات+ه,PREP+NOUN+NSUFF+PRON
Maghrebi,4A_765,13,خلاص,خلاص,NOUN
Maghrebi,4A_766,14,اخطوه,اخط+و+ه,V+PRON+PRON
Maghrebi,4A_767,15,انا,انا,PRON
Maghrebi,4A_768,16,مانشجعوش,ما+نشجعو+ش,PART+V+NEG_PART
Maghrebi,4A_769,17,من,من,PREP
Maghrebi,4A_770,18,واش,واش,PART
Maghrebi,4A_771,19,دار,دار,V
Maghrebi,4A_772,20,لسهيله,ل+سهيل+ه,PREP+NOUN+NSUFF
Maghrebi,4A_773,21,بصح,ب+صح,PREP+NOUN
Maghrebi,4A_774,22,مانمرضش,ما+نمرض+ش,PART+V+NEG_PART
Maghrebi,4A_775,23,بيه,بي+ه,PREP+NSUFF
Maghrebi,4A_776,24,خلاص,خلاص,NOUN
Maghrebi,4A_777,25,خلوه,خلو+ه,V+PRON
Maghrebi,4A_778,26,…,…,PUNC
Maghrebi,3B_779,1,#SouhilaBenLachhab,#SouhilaBenLachhab,HASH
Maghrebi,3B_780,2,اليوم,ال+يوم,DET+NOUN
Maghrebi,3B_781,3,رحت,رح+ت,V+PRON
Maghrebi,3B_782,4,للعمل,ل+ال+عمل,PREP+DET+NOUN
Maghrebi,3B_783,5,متاخرة,متاخر+ة,ADJ+NSUFF
Maghrebi,3B_784,6,البارح,ال+بارح,DET+NOUN
Maghrebi,3B_785,7,سهرت,سهر+ت,V+PRON
Maghrebi,3B_786,8,وفرحت,و+فرح+ت,CONJ+V+PRON
Maghrebi,3B_787,9,بزاف,بزاف,ADV
Maghrebi,3B_788,10,ومن,و+من,CONJ+PREP
Maghrebi,3B_789,11,الفرحة,ال+فرح+ة,DET+NOUN+NSUFF
Maghrebi,3B_790,12,طار,طار,V
Maghrebi,3B_791,13,لي,ل+ي,PREP+PRON
Maghrebi,3B_792,14,النعاس,ال+نعاس,DET+NOUN
Maghrebi,3B_793,15,هههه,هههه,EMOT
Maghrebi,3B_794,16,والي,و+الي,CONJ+PART
Maghrebi,3B_795,17,جاي,جاي,ADJ
Maghrebi,3B_796,18,واعر,واعر,ADJ
Maghrebi,3B_797,19,واعر,واعر,ADJ
Maghrebi,3B_798,20,https://t,https://t,URL
Maghrebi,3B_799,21,…,…,PUNC
Maghrebi,3B_800,1,اليوم,ال+يوم,DET+NOUN
Maghrebi,3B_801,2,كثرتو,كثرت+و,V+PRON
Maghrebi,3B_802,3,من,من,PREP
Maghrebi,3B_803,4,زطلة,زطل+ة,NOUN+NSUFF
Maghrebi,3B_804,5,هههههه,هههههه,EMOT
Maghrebi,3B_805,6,مولفين,مولفين,ADJ
Maghrebi,3B_806,7,درو,در+و,V+PRON
Maghrebi,3B_807,8,لهستاق,ل+هستاق,DET+NOUN
Maghrebi,3B_808,9,تاع,تاع,PREP
Maghrebi,3B_809,10,جياحة,جياح+ة,NOUN+NSUFF
Maghrebi,3B_810,11,مى,مى,NOUN
Maghrebi,3B_811,12,هدا,هدا,PART
Maghrebi,3B_812,13,لهستاق,ل+هستاق,DET+NOUN
Maghrebi,3B_813,14,ههههههههه,ههههههههه,EMOT
Maghrebi,3B_814,15,فات,فات,V
Maghrebi,3B_815,16,للجياحة,ل+ال+جياح+ة,PREP+DET+NOUN+NSUFF
Maghrebi,3B_816,17,ياجيحات,يا+جيح+ات,PART+NOUN+NSUFF
Maghrebi,3B_817,18,#ايهاب_خليفه_المرحوم_,#ايهاب_خليفه_المرحوم_,HASH
Maghrebi,3B_818,19,…,…,PUNC
Maghrebi,3A_819,1,@moun214,@moun214,MENTION
Maghrebi,3A_820,2,امين,امين,NOUN
Maghrebi,3A_821,3,يا,يا,PART
Maghrebi,3A_822,4,ربي,رب+ي,NOUN+PRON
Maghrebi,3A_823,5,باقي,باقي,V
Maghrebi,3A_824,6,درك,درك,ADV
Maghrebi,3A_825,7,نتهنو,نتهن+و,V+PRON
Maghrebi,3A_826,8,من,من,PREP
Maghrebi,3A_827,9,الهايشة,ال+هايش+ة,DET+NOUN+NSUFF
Maghrebi,3A_828,10,😉,😉,EMOT
Maghrebi,3A_829,1,#StaracArabia,#StaracArabia,HASH
Maghrebi,3A_830,2,#HananeElKhader,#HananeElKhader,HASH
Maghrebi,3A_831,3,انا,انا,PRON
Maghrebi,3A_832,4,تعصبني,تعصب+ني,V+PRON
Maghrebi,3A_833,5,حنان,حنان,NOUN
Maghrebi,3A_834,6,لما,لما,PART
Maghrebi,3A_835,7,تولي,تولي,V
Maghrebi,3A_836,8,تبكي,تبكي,V
Maghrebi,3A_837,9,كي,كي,PART
Maghrebi,3A_838,10,تشوف,تشوف,V
Maghrebi,3A_839,11,مساج,مساج,NOUN
Maghrebi,3A_840,12,انتي,انتي,PRON
Maghrebi,3A_841,13,لاتمثلينا,لا+تمثل+ي+نا,PART+V+PRON+PRON
Maghrebi,3A_842,14,المغرب,ال+مغرب,DET+NOUN
Maghrebi,3A_843,15,لو,لو,PART
Maghrebi,3A_844,16,تشوف,تشوف,V
Maghrebi,3A_845,17,برك,برك,NOUN
Maghrebi,3A_846,18,نسبتها,نسب+ت+ها,NOUN+NSUFF+PRON
Maghrebi,3A_847,19,ونسب,و+نسب,CONJ+NOUN
Maghrebi,3A_848,20,ط,ط,NOUN
Maghrebi,3A_849,21,…,…,PUNC
Maghrebi,1A_850,1,#IhabAmir,#IhabAmir,HASH
Maghrebi,1A_851,2,#SouhailaBenLachhab,#SouhailaBenLachhab,HASH
Maghrebi,1A_852,3,انا,انا,PRON
Maghrebi,1A_853,4,و,و,CONJ
Maghrebi,1A_854,5,الله,الله,NOUN
Maghrebi,1A_855,6,فقعتولي,فقع+تو+ل+ي,V+PRON+PREP+PRON
Maghrebi,1A_856,7,مرارتي,مرار+ت+ي,NOUN+NSUFF+PRON
Maghrebi,1A_857,8,هادا,هادا,PRON
Maghrebi,1A_858,9,جهدي,جهد+ي,NOUN+PRON
Maghrebi,1A_859,10,عليكم,علي+كم,PREP+PRON
Maghrebi,1A_860,11,المهم,ال+مهم,DET+NOUN
Maghrebi,1A_861,12,كلامي,كلام+ي,NOUN+PRON
Maghrebi,1A_862,13,الاخير,ال+اخير,DET+NOUN
Maghrebi,1A_863,14,حنا,حنا,PRON
Maghrebi,1A_864,15,معا,معا,NOUN
Maghrebi,1A_865,16,سهيلة,سهيل+ة,NOUN+NSUFF
Maghrebi,1A_866,17,و,و,CONJ
Maghrebi,1A_867,18,ايهاب,ايهاب,NOUN
Maghrebi,1A_868,19,و,و,CONJ
Maghrebi,1A_869,20,ما,ما,PART
Maghrebi,1A_870,21,…,…,PUNC
Maghrebi,1A_871,1,انتوما,انتوما,PRON
Maghrebi,1A_872,2,اصبرو,اصبر+و,V+PRON
Maghrebi,1A_873,3,مازال,مازال,PART
Maghrebi,1A_874,4,ما,ما,PART
Maghrebi,1A_875,5,شفتو,شفت+و,V+PRON
Maghrebi,1A_876,6,والو,والو,NOUN
Maghrebi,1A_877,7,؛,؛,PUNC
Maghrebi,1A_878,8,يخرج,يخرج,V
Maghrebi,1A_879,9,البسباس,ال+بسباس,DET+NOUN
Maghrebi,1A_880,10,و,و,CONJ
Maghrebi,1A_881,11,يشوف,يشوف,V
Maghrebi,1A_882,12,الهمج,ال+همج,DET+NOUN
Maghrebi,1A_883,13,على,على,PREP
Maghrebi,1A_884,14,اصوله,اصول+ه,NOUN+PRON
Maghrebi,1A_885,15,😊,😊,EMOT
Maghrebi,1A_886,16,#StaracArabia,#StaracArabia,HASH
Maghrebi,1A_887,17,https://t.co/GLcwZsctaF,https://t.co/GLcwZsctaF,URL
Maghrebi,1A_888,1,انتي,انتي,PRON
Maghrebi,1A_889,2,باغيه,باغي+ه,V+PRON
Maghrebi,1A_890,3,واحد,واحد,NOUN
Maghrebi,1A_891,4,يكون,يكون,V
Maghrebi,1A_892,5,دمو,دم+و,NOUN+PRON
Maghrebi,1A_893,6,بارد,بارد,ADJ
Maghrebi,1A_894,7,ساكت,ساكت,ADJ
Maghrebi,1A_895,8,دايما,دايما,ADV
Maghrebi,1A_896,9,جامد,جامد,ADJ
Maghrebi,1A_897,10,تغلطي,تغلط+ي,V+PRON
Maghrebi,1A_898,11,ما,ما,PART
Maghrebi,1A_899,12,يدويش,يدوي+ش,V+NEG_PART
Maghrebi,1A_900,13,تلعبي,تلعب+ي,V+PRON
Maghrebi,1A_901,14,عليه,علي+ه,PREP+PRON
Maghrebi,1A_902,15,العشره,ال+عشر+ه,DET+NOUN+NSUFF
Maghrebi,1A_903,16,ميعاودش,م+يعاود+ش,PART+V+NEG_PART
Maghrebi,1A_904,17,الهضره,ال+هضر+ه,DET+NOUN+NSUFF
Maghrebi,1A_905,18,يكون,يكون,V
Maghrebi,1A_906,19,راجل,راجل,NOUN
Maghrebi,1A_907,20,لمرا,ل+مرا,PREP+NOUN
Maghrebi,1A_908,21,بزاف,بزاف,ADV
Maghrebi,1A_909,22,على,على,PREP
Maghrebi,1A_910,23,درويش,درويش,NOUN
Maghrebi,1A_911,24,💃,💃,EMOT
Maghrebi,3A_912,1,@nadinesmayra,@nadinesmayra,MENTION
